Rank,Team,Current_AdjEM,AdjO,AdjD,AdjT,Games,Preseason_AdjEM,SurpriseZ,CollapseFactor,FinalPreseasonWeight,Blended_AdjEM,RQ,RQ_Win_Avg,RQ_Loss_Avg,RQ_Wins_N,RQ_Losses_N,Consistency,Volatility_z,Swing_z,Rank.1,SOS,Road_Pct,Q1_W,Q1_L,Q2_W,Q2_L,Q3_W,Q3_L,Q4_W,Q4_L,T100_W,T100_L,StrengthAdjust,TopPerf,BadBeat,StrengthAdjust_z,StrengthAdjust_n,Venue_AdjEM_Home,Venue_AdjEM_AwayNeutral,Venue_AdjEM_AN_minus_Home,Venue_AdjEM_Home_N,Venue_AdjEM_AwayNeutral_N,Conference,ADJEM,Selection_Score,AQ,Bid_Type,Overall_Rank,Seed
127,Cal Baptist,4.33624929831123,105.2,100.9,67.5,21,-3.93,1.377708216385205,0.6360909715136583,2.544363886054634,3.442942250835421,-1.7178814056856453,0.1003997632062697,-0.5373129756299485,15,6,35.52556068567428,0.9779077548640686,1.1545549594778253,127,-2.79,0.455,0,2,1,2,2,2,12,0,0,2,-0.8405599277085981,-1.2604948590131662,-0.419934931304568,-0.0764145388825998,21,0.4932478255430788,-0.6315711050422479,-1.0993009061391754,10,11,WAC,4.33624929831123,-17.71334491389528,True,Auto,52,13
102,Northern Iowa,7.357180044091251,102.7,95.4,64.3,20,6.09,0.2111966740152085,0.909554296734186,3.638217186936744,7.162145191043881,-3.25114879329578,0.1383740450769324,-0.6139546667773709,12,8,35.81986854230729,1.0490817060026734,1.0185967435212766,102,2.36,0.444,0,2,2,3,3,3,7,0,1,5,-3.4343627677696262,-0.2601204677976745,3.1742422999719517,-0.3122147970699661,20,1.177781304315379,0.4039694713846063,-0.6730391010107403,11,9,MVC,7.357180044091251,-24.409498923524083,True,Auto,53,13
134,Portland St.,3.853171122574011,102.7,98.8,70.8,15,-4.04,1.315528520429002,0.6573950774639137,2.6295803098556547,2.6758471590172284,-1.7640755235256105,0.1455774709617025,-0.6439700466285272,10,5,41.61296602198684,0.8561784144221519,0.9293023852793564,134,-2.84,0.6,0,1,0,2,4,1,6,1,0,3,-1.4685939262282268,-1.3868930683216294,0.0817008579065974,-0.1335085387480206,15,-0.047474000738177,-0.5971344425831875,-0.3659267672040296,5,10,BSky,3.853171122574011,-31.366018415701127,True,Auto,54,13
107,UC Irvine,6.300041916474072,102.4,96.1,70.4,19,4.39,0.3183403194123453,0.8954339489639803,3.5817357958559213,5.997086219637167,-3.454004989012038,0.1357491841490917,-0.7261421712573054,12,7,29.982602739050787,1.091778064596696,1.430264533215949,107,-1.4,0.667,0,0,1,3,3,4,8,0,0,2,-3.7165768184357617,-3.5176397144492215,0.1989371039865397,-0.3378706198577965,19,-2.722870693666301,0.2316593550709249,2.903050192054798,7,12,BW,6.300041916474072,-36.49098784415394,True,Auto,55,14
120,Troy,4.707703463490063,111.5,106.8,68.4,19,2.65,0.3429505772483438,0.8919266884737159,3.5677067538948637,4.3824031295099894,-2.305188210645918,0.1722672985056554,-0.7574438485365729,13,6,28.59387713823571,1.25432771763559,1.2853850544453402,120,-3.21,0.615,1,1,1,0,4,4,7,1,1,1,3.5540357259126365,2.658212374171721,-0.8958233517409159,0.3230941569011488,19,3.786677750728581,-1.9914951848904672,-5.165405186421982,6,13,SB,4.707703463490063,-37.4729293500659,True,Auto,56,14
123,North Dakota St.,4.898774900074486,110.0,105.1,68.2,20,-4.85,1.6247958166790808,0.5468140505990285,2.187256202396114,3.937724638994944,-2.2029726976444373,0.1147401049182266,-0.7848148542835677,15,5,25.261986722178463,1.2136533731850687,1.7020505603092546,123,-5.22,0.615,0,0,0,0,6,4,9,1,0,0,1.033138986527034,1.8871200066405216,0.8539810201134878,0.0939217260479121,20,1.382196744742519,0.2630458086462989,-1.183900673609155,7,13,Sum,4.898774900074486,-45.168274566000164,True,Auto,57,14
156,Lipscomb,1.459042579866619,106.0,104.6,72.6,19,-1.7,0.5265070966444365,0.8623847008784169,3.4495388035136676,0.9736321642416772,-2.461940164923444,0.0773649134659087,-0.4843313037877644,12,7,21.531271750320627,1.4532377990848442,1.7132455348126632,156,-2.37,0.3,0,3,0,1,2,2,10,1,0,4,-4.389407196501725,-3.5314976665538347,0.85790952994789,-0.3990370178637932,19,2.7115501399342263,-2.7400594898724973,-5.322665653812724,9,10,ASun,1.459042579866619,-53.27195771933278,True,Auto,58,14
165,Navy,0.6462106618872099,103.2,102.5,68.0,19,-7.69,1.3893684436478686,0.6320327643603685,2.528131057441474,-0.3327425514437238,-3.491847791426647,0.0321386889962966,-0.6516084580630844,13,6,22.64380253705636,1.4293773320175758,1.6180833951930218,165,-10.66,0.5,0,1,0,3,0,1,13,1,0,2,-12.09094771658106,-8.674431828015656,3.4165158885654026,-1.0991770651437327,19,2.5681989787577133,-2.7023688999110616,-5.143397577496489,9,10,PL,0.6462106618872099,-57.126651090061316,True,Auto,59,15
151,Oakland,2.5031138223718585,113.6,111.1,73.5,21,-3.94,1.073852303728643,0.7338454991497054,2.9353819965988217,1.7129446778428563,-3.032115126785703,0.141822610565434,-0.4592163843005477,11,10,20.434733638769572,1.4238331665219517,1.9162148480170735,151,3.97,0.467,0,5,0,1,4,3,7,1,0,5,-0.1104032930598853,-0.1801777368000399,-0.0697744437401545,-0.0100366630054441,21,-1.4598913499638433,1.672498365885917,2.5589617046888744,6,15,Horz,2.5031138223718585,-65.53921972792332,True,Auto,60,15
122,Hofstra,5.244571538477885,112.9,107.6,67.7,19,-4.86,1.6840952564129807,0.5246941713324278,2.098776685329711,4.2394308387827575,-3.756184412826377,0.1873699421187921,-0.727156722016636,11,8,35.26649824989914,1.0695863561120835,1.0278918874972445,122,-1.7,0.533,0,1,2,1,3,3,6,3,1,1,4.216171002335554,1.87024209066773,-2.3459289116678232,0.3832882729395958,19,-0.7496995955964219,0.1355583896505815,0.8189849947511636,4,15,CAA,5.244571538477885,-77.24722255422049,True,Auto,61,15
164,Marist,0.7478747133189643,99.3,98.6,68.5,19,-7.75,1.4163124522198274,0.6225841856401103,2.4903367425604412,-0.2368734498097305,-4.749248142114158,0.0504991639441409,-0.7650340156348355,12,7,20.23271992427651,1.5230297161476654,1.765374828819382,164,-7.56,0.444,0,0,0,2,1,4,11,1,0,1,-3.175937415658185,-0.8438611297500574,2.3320762859081277,-0.2887215832416532,19,4.086859979221111,-2.031294875794497,-5.925832032464026,10,9,MAAC,0.7478747133189643,-82.53353139273798,True,Auto,62,15
211,Tennessee Martin,-2.8088659576384742,100.4,103.2,67.1,17,-9.23,1.0701890070602544,0.7349173713615966,2.9396694854463865,-3.755522160744973,-2.74189272756278,0.0963564266624359,-0.7796339695024027,12,5,22.311555544833993,1.406258208344227,1.6957837784219705,211,-7.82,0.545,0,0,1,1,1,1,10,3,0,0,-0.3483223783786676,0.2276238369672322,0.5759462153458998,-0.031665670761697,17,1.9248500638145631,-1.0114922894997604,-2.673617083314386,6,11,OVC,-2.8088659576384742,-83.56049720097691,True,Auto,63,16
171,Furman,-1.1477806532229096,104.3,105.5,68.6,18,1.2,-0.3912967755371516,0.8847350506637359,3.5389402026549437,-0.7620302280612345,-4.305333144907777,0.1133922583629432,-0.7932354267000216,11,7,30.708891865620497,1.1435700650309224,1.2710105341475262,171,-4.27,0.6,0,0,0,3,4,1,7,3,0,2,-1.648135467116958,-1.2054922278389792,0.442643239277979,-0.1498304970106325,18,0.941736425262303,-0.5279170659863465,-1.4168617846500149,8,10,SC,-1.1477806532229096,-99.3469299341321,True,Auto,64,16
207,Vermont,-3.1540332252693304,107.6,110.8,66.7,19,-4.61,0.2426611291217783,0.9055958684257188,3.622383473702876,-3.387168252317901,-5.557858855814644,0.0729853347253439,-0.7950871922241783,11,8,27.056893543741925,1.190785598871042,1.540668642547809,207,-6.59,0.538,0,0,0,2,0,4,11,2,0,2,1.453730182075517,0.5848365154638658,-0.8688936666116511,0.1321572892795924,19,0.0141457069559113,-0.4008182680143776,-0.2916352771197112,6,13,AE,-3.1540332252693304,-117.43188372954098,True,Auto,65,16
254,Le Moyne,-6.787771893792041,103.5,110.3,70.6,20,-14.29,1.2503713510346597,0.6790573137663116,2.7162292550652465,-7.684829729907644,-6.926207438940192,0.0470256190840247,-0.7396463629780441,10,10,20.306980163039555,1.4061131418326185,1.9727755531299065,254,-8.15,0.429,0,1,0,3,1,2,9,4,0,2,-7.347975386629421,-5.511794848420355,1.8361805382090657,-0.6679977624208564,20,-0.7016462546829916,-0.4599645224635905,0.3918742293503694,6,14,NEC,-6.787771893792041,-162.66086753389817,True,Auto,66,16
263,Howard,-7.897746368667356,95.7,103.6,72.6,17,-11.72,0.6370422718887742,0.8415006898089399,3.3660027592357595,-8.529471524637401,-6.01399079995101,0.1155684095036165,-0.7709486751088828,8,9,32.52844532529322,1.13716543218148,1.1323204910749272,263,-7.45,0.5,0,2,1,1,1,0,6,6,0,3,0.7541223804730999,-0.2636539001537264,-1.0177762806268262,0.068556580043009,17,-1.0032416437923202,0.3167642815571006,1.206295670431487,5,12,MEAC,-7.897746368667356,-170.9924838097452,True,Auto,67,16
297,Grambling St.,-10.630817804968572,98.9,109.5,70.2,16,-14.47,0.6398636991719048,0.8409354022140759,3.3637416088563037,-11.297735240362414,-6.8282720241806345,0.054444150045644,-0.7154936924454498,6,10,33.50421298362422,1.0553313598783238,1.182578267542113,297,-4.47,0.25,0,2,0,1,0,3,6,4,0,2,-3.850706770312166,-3.1529321766588927,0.6977745936532733,-0.3500642518465605,16,0.0251659979899538,-0.3398900160419975,-0.2139937846799524,4,12,SWAC,-10.630817804968572,-178.44993324459162,True,Auto,68,16
